"Month","Day","Year","Latitude","Longitude","count","Average","Percent Change"
7,24,2014,40.86,-73.94,3,2.92896174863388,2.42537313432835
7,24,2014,40.77,-74.02,3,2.43169398907104,23.3707865168539
7,24,2014,40.87,-73.9,3,1.95628415300546,53.3519553072626
7,24,2014,40.66,-73.92,3,3.4207650273224,-12.3003194888179
7,24,2014,40.81,-73.91,3,0.983606557377049,205
7,24,2014,40.86,-73.88,3,3.28415300546448,-8.6522462562396
7,24,2014,40.67,-73.86,3,0.830601092896175,261.184210526316
7,24,2014,40.86,-73.97,3,1.08196721311475,177.272727272727
7,24,2014,40.79,-73.93,3,6.40983606557377,-53.1969309462916
7,24,2014,41.03,-73.77,3,3.46994535519126,-13.5433070866142
7,24,2014,40.88,-73.92,3,2.34426229508197,27.972027972028
7,24,2014,40.64,-73.95,3,4.4207650273224,-32.1384425216316
7,24,2014,40.59,-73.95,2,2.13114754098361,-6.15384615384616
7,24,2014,40.81,-74.08,2,1.43169398907104,39.6946564885496
7,24,2014,40.88,-74.06,2,0.300546448087432,565.454545454545
7,24,2014,41.03,-73.72,2,0.398907103825137,401.369863013699
7,24,2014,40.72,-74.05,2,8.70491803278689,-77.0244821092279
7,24,2014,40.75,-73.62,2,0.344262295081967,480.952380952381
7,24,2014,40.81,-73.7,2,0.213114754098361,838.461538461538
7,24,2014,40.61,-73.9,2,0.185792349726776,976.470588235294
7,24,2014,40.72,-73.63,2,0.459016393442623,335.714285714286
7,24,2014,40.83,-73.88,2,0.786885245901639,154.166666666667
7,24,2014,40.67,-73.78,2,2.29508196721311,-12.8571428571429
7,24,2014,40.72,-73.87,2,2.16939890710383,-7.80856423173803
7,24,2014,40.86,-73.87,2,1.85792349726776,7.64705882352941
7,24,2014,40.79,-73.73,2,1.48633879781421,34.5588235294118
7,24,2014,40.78,-74.2,2,0.131147540983607,1425
7,24,2014,40.7,-73.83,2,2.59016393442623,-22.7848101265823
7,24,2014,40.61,-74.06,2,0.530054644808743,277.319587628866
7,24,2014,40.82,-73.91,2,1.94535519125683,2.80898876404495
7,24,2014,40.86,-73.91,2,1.38251366120219,44.6640316205534
7,24,2014,40.85,-73.83,2,1.36612021857923,46.4
7,24,2014,40.79,-74,2,1.31147540983607,52.5
7,24,2014,40.7,-73.87,2,1.13661202185792,75.9615384615385
7,24,2014,40.74,-73.64,2,1.10928961748634,80.2955665024631
7,24,2014,40.68,-73.88,2,0.885245901639344,125.925925925926
7,24,2014,40.76,-73.86,2,1.95628415300546,2.23463687150838
7,24,2014,40.59,-73.93,2,0.896174863387978,123.170731707317
7,24,2014,40.64,-73.99,2,2.37704918032787,-15.8620689655172
7,24,2014,40.83,-74.08,2,0.316939890710383,531.034482758621
7,24,2014,41,-73.66,2,0.841530054644809,137.662337662338
7,24,2014,40.63,-74,2,1.62841530054645,22.8187919463087
7,24,2014,40.74,-73.83,2,1.96174863387978,1.94986072423399
7,24,2014,40.79,-73.69,2,0.174863387978142,1043.75
7,24,2014,40.65,-73.94,2,3.24043715846995,-38.2799325463744
7,24,2014,40.75,-73.83,2,2.79781420765027,-28.515625
7,24,2014,40.91,-74.1,2,0.0983606557377049,1933.33333333333
7,24,2014,40.95,-74.08,2,0.147540983606557,1255.55555555556
7,24,2014,40.67,-73.91,2,2.10382513661202,-4.93506493506493
7,24,2014,40.66,-73.9,2,1.30601092896175,53.1380753138075
7,24,2014,41.03,-73.76,2,1.5792349726776,26.643598615917
7,24,2014,40.79,-74.01,2,0.879781420765027,127.329192546584
7,24,2014,40.78,-73.44,2,0.398907103825137,401.369863013699
7,24,2014,40.74,-74.16,2,1.47540983606557,35.5555555555555
7,24,2014,40.62,-74.04,2,2.53551912568306,-21.1206896551724
7,24,2014,40.62,-74.02,2,5.50273224043716,-63.6544190665343
7,24,2014,40.84,-73.83,2,1.18579234972678,68.6635944700461
7,24,2014,40.75,-73.71,2,0.934426229508197,114.035087719298
7,24,2014,40.93,-73.9,2,0.530054644808743,277.319587628866
7,24,2014,41.04,-73.83,2,0.0218579234972678,9050
7,24,2014,40.84,-73.91,2,1.92896174863388,3.68271954674221
7,24,2014,40.82,-73.82,2,0.557377049180328,258.823529411765
7,24,2014,40.56,-74.32,2,0.0327868852459016,6000
7,24,2014,40.74,-74.02,2,0.0163934426229508,12100
7,24,2014,40.78,-73.71,2,0.355191256830601,463.076923076923
7,24,2014,40.75,-74.04,2,6.54098360655738,-69.4235588972431
7,24,2014,40.74,-74.05,2,3.19125683060109,-37.3287671232877
7,24,2014,40.91,-73.9,2,1.7431693989071,14.7335423197492
7,24,2014,40.8,-73.67,2,0.683060109289617,192.8
7,24,2014,40.93,-73.83,2,0.311475409836066,542.105263157895
7,24,2014,40.65,-73.9,2,1.40983606557377,41.8604651162791
7,24,2014,40.72,-73.59,2,1.08196721311475,84.8484848484848
7,24,2014,40.74,-73.9,2,4.4207650273224,-54.7589616810878
7,24,2014,40.96,-73.86,2,0.475409836065574,320.689655172414
7,24,2014,40.68,-73.81,2,0.808743169398907,147.297297297297
7,24,2014,40.71,-74.06,2,1.60109289617486,24.9146757679181
7,24,2014,40.62,-73.99,2,1.39890710382514,42.96875
7,24,2014,40.81,-74.07,2,1.7431693989071,14.7335423197492
7,24,2014,40.59,-73.98,2,1.05464480874317,89.6373056994819
7,24,2014,40.68,-73.87,2,1.48087431693989,35.0553505535055
7,24,2014,40.78,-73.42,2,0.601092896174863,232.727272727273
7,24,2014,40.8,-74.48,2,0.770491803278688,159.574468085106
7,24,2014,40.63,-74.02,2,5.06010928961749,-60.475161987041
7,24,2014,40.72,-74.09,2,0.775956284153005,157.746478873239
7,24,2014,40.84,-74.45,2,0.153005464480874,1207.14285714286
7,24,2014,40.74,-74.17,2,2.56830601092896,-22.1276595744681
7,24,2014,40.71,-73.87,2,1.59562841530055,25.3424657534247
7,24,2014,40.87,-74.01,2,0.191256830601093,945.714285714286
7,24,2014,40.68,-73.75,2,0.426229508196721,369.230769230769
7,24,2014,40.73,-73.92,2,0.901639344262295,121.818181818182
7,24,2014,40.69,-73.9,2,1.62841530054645,22.8187919463087
7,24,2014,40.74,-74.18,2,0.557377049180328,258.823529411765
7,24,2014,40.56,-74.33,2,0.251366120218579,695.652173913043
7,24,2014,40.76,-73.84,2,8.12021857923497,-75.3701211305518
